n,pts_time,fps,frame_idx
1,0.0,30.0,0
2,1.0,30.0,30
3,2.0,30.0,60
4,3.0,30.0,90
5,4.0,30.0,120
6,5.0,30.0,150
7,6.0,30.0,180
8,7.0,30.0,210
9,8.0,30.0,240
10,9.0,30.0,270
11,10.0,30.0,300
12,11.0,30.0,330
13,12.0,30.0,360
14,13.0,30.0,390
15,14.0,30.0,420
16,15.0,30.0,450
17,16.0,30.0,480
18,17.0,30.0,510
19,18.0,30.0,540
20,19.0,30.0,570
21,20.0,30.0,600
22,21.0,30.0,630
23,22.0,30.0,660
24,23.0,30.0,690
25,24.0,30.0,720
26,25.0,30.0,750
27,26.0,30.0,780
28,27.0,30.0,810
29,28.0,30.0,840
30,29.0,30.0,870
31,30.0,30.0,900
32,31.0,30.0,930
33,32.0,30.0,960
34,33.0,30.0,990
35,34.0,30.0,1020
36,35.0,30.0,1050
37,36.0,30.0,1080
38,37.0,30.0,1110
39,38.0,30.0,1140
40,39.0,30.0,1170
41,40.0,30.0,1200
42,41.0,30.0,1230
43,42.0,30.0,1260
44,43.0,30.0,1290
45,44.0,30.0,1320
46,45.0,30.0,1350
47,46.0,30.0,1380
48,47.0,30.0,1410
49,48.0,30.0,1440
50,49.0,30.0,1470
51,50.0,30.0,1500
52,51.0,30.0,1530
53,52.0,30.0,1560
54,53.0,30.0,1590
55,54.0,30.0,1620
56,55.0,30.0,1650
57,56.0,30.0,1680
58,57.0,30.0,1710
59,58.0,30.0,1740
60,59.0,30.0,1770
61,60.0,30.0,1800
62,61.0,30.0,1830
63,62.0,30.0,1860
64,63.0,30.0,1890
65,64.0,30.0,1920
66,65.0,30.0,1950
67,66.0,30.0,1980
68,67.0,30.0,2010
69,68.0,30.0,2040
70,69.0,30.0,2070
71,70.0,30.0,2100
72,71.0,30.0,2130
73,72.0,30.0,2160
74,73.0,30.0,2190
75,74.0,30.0,2220
76,75.0,30.0,2250
77,76.0,30.0,2280
78,77.0,30.0,2310
79,78.0,30.0,2340
80,79.0,30.0,2370
81,80.0,30.0,2400
82,81.0,30.0,2430
83,82.0,30.0,2460
84,83.0,30.0,2490
85,84.0,30.0,2520
86,85.0,30.0,2550
87,86.0,30.0,2580
88,87.0,30.0,2610
89,88.0,30.0,2640
90,89.0,30.0,2670
91,90.0,30.0,2700
92,91.0,30.0,2730
93,92.0,30.0,2760
94,93.0,30.0,2790
95,94.0,30.0,2820
96,95.0,30.0,2850
97,96.0,30.0,2880
98,97.0,30.0,2910
99,98.0,30.0,2940
100,99.0,30.0,2970
101,100.0,30.0,3000
102,101.0,30.0,3030
103,102.0,30.0,3060
104,103.0,30.0,3090
105,104.0,30.0,3120
106,105.0,30.0,3150
107,106.0,30.0,3180
108,107.0,30.0,3210
109,108.0,30.0,3240
110,109.0,30.0,3270
111,110.0,30.0,3300
112,111.0,30.0,3330
113,112.0,30.0,3360
114,113.0,30.0,3390
115,114.0,30.0,3420
116,115.0,30.0,3450
117,116.0,30.0,3480
118,117.0,30.0,3510
119,118.0,30.0,3540
120,119.0,30.0,3570
121,120.0,30.0,3600
122,121.0,30.0,3630
123,122.0,30.0,3660
124,123.0,30.0,3690
125,124.0,30.0,3720
126,125.0,30.0,3750
127,126.0,30.0,3780
128,127.0,30.0,3810
129,128.0,30.0,3840
130,129.0,30.0,3870
131,130.0,30.0,3900
132,131.0,30.0,3930
133,132.0,30.0,3960
134,133.0,30.0,3990
135,134.0,30.0,4020
136,135.0,30.0,4050
137,136.0,30.0,4080
138,137.0,30.0,4110
139,138.0,30.0,4140
140,139.0,30.0,4170
141,140.0,30.0,4200
142,141.0,30.0,4230
143,142.0,30.0,4260
144,143.0,30.0,4290
145,144.0,30.0,4320
146,145.0,30.0,4350
147,146.0,30.0,4380
148,147.0,30.0,4410
149,148.0,30.0,4440
150,149.0,30.0,4470
151,150.0,30.0,4500
152,151.0,30.0,4530
153,152.0,30.0,4560
154,153.0,30.0,4590
155,154.0,30.0,4620
156,155.0,30.0,4650
157,156.0,30.0,4680
158,157.0,30.0,4710
159,158.0,30.0,4740
160,159.0,30.0,4770
161,160.0,30.0,4800
162,161.0,30.0,4830
163,162.0,30.0,4860
164,163.0,30.0,4890
165,164.0,30.0,4920
166,165.0,30.0,4950
167,166.0,30.0,4980
168,167.0,30.0,5010
169,168.0,30.0,5040
170,169.0,30.0,5070
171,170.0,30.0,5100
172,171.0,30.0,5130
173,172.0,30.0,5160
174,173.0,30.0,5190
175,174.0,30.0,5220
176,175.0,30.0,5250
177,176.0,30.0,5280
178,177.0,30.0,5310
179,178.0,30.0,5340
180,179.0,30.0,5370
181,180.0,30.0,5400
182,181.0,30.0,5430
183,182.0,30.0,5460
184,183.0,30.0,5490
185,184.0,30.0,5520
186,185.0,30.0,5550
187,186.0,30.0,5580
188,187.0,30.0,5610
189,188.0,30.0,5640
190,189.0,30.0,5670
191,190.0,30.0,5700
192,191.0,30.0,5730
193,192.0,30.0,5760
194,193.0,30.0,5790
195,194.0,30.0,5820
196,195.0,30.0,5850
197,196.0,30.0,5880
198,197.0,30.0,5910
199,198.0,30.0,5940
200,199.0,30.0,5970
201,200.0,30.0,6000
202,201.0,30.0,6030
203,202.0,30.0,6060
204,203.0,30.0,6090
205,204.0,30.0,6120
206,205.0,30.0,6150
207,206.0,30.0,6180
208,207.0,30.0,6210
209,208.0,30.0,6240
210,209.0,30.0,6270
211,210.0,30.0,6300
212,211.0,30.0,6330
213,212.0,30.0,6360
214,213.0,30.0,6390
215,214.0,30.0,6420
216,215.0,30.0,6450
217,216.0,30.0,6480
218,217.0,30.0,6510
219,218.0,30.0,6540
220,219.0,30.0,6570
221,220.0,30.0,6600
222,221.0,30.0,6630
223,222.0,30.0,6660
224,223.0,30.0,6690
225,224.0,30.0,6720
226,225.0,30.0,6750
227,226.0,30.0,6780
228,227.0,30.0,6810
229,228.0,30.0,6840
230,229.0,30.0,6870
231,230.0,30.0,6900
232,231.0,30.0,6930
233,232.0,30.0,6960
234,233.0,30.0,6990
235,234.0,30.0,7020
236,235.0,30.0,7050
237,236.0,30.0,7080
238,237.0,30.0,7110
239,238.0,30.0,7140
240,239.0,30.0,7170
241,240.0,30.0,7200
242,241.0,30.0,7230
243,242.0,30.0,7260
244,243.0,30.0,7290
245,244.0,30.0,7320
246,245.0,30.0,7350
247,246.0,30.0,7380
248,247.0,30.0,7410
249,248.0,30.0,7440
250,249.0,30.0,7470
251,250.0,30.0,7500
252,251.0,30.0,7530
253,252.0,30.0,7560
254,253.0,30.0,7590
255,254.0,30.0,7620
256,255.0,30.0,7650
257,256.0,30.0,7680
258,257.0,30.0,7710
259,258.0,30.0,7740
260,259.0,30.0,7770
261,260.0,30.0,7800
262,261.0,30.0,7830
263,262.0,30.0,7860
264,263.0,30.0,7890
265,264.0,30.0,7920
266,265.0,30.0,7950
267,266.0,30.0,7980
268,267.0,30.0,8010
269,268.0,30.0,8040
270,269.0,30.0,8070
271,270.0,30.0,8100
272,271.0,30.0,8130
273,272.0,30.0,8160
274,273.0,30.0,8190
275,274.0,30.0,8220
276,275.0,30.0,8250
277,276.0,30.0,8280
278,277.0,30.0,8310
279,278.0,30.0,8340
280,279.0,30.0,8370
281,280.0,30.0,8400
282,281.0,30.0,8430
283,282.0,30.0,8460
284,283.0,30.0,8490
285,284.0,30.0,8520
286,285.0,30.0,8550
287,286.0,30.0,8580
288,287.0,30.0,8610
289,288.0,30.0,8640
290,289.0,30.0,8670
291,290.0,30.0,8700
292,291.0,30.0,8730
293,292.0,30.0,8760
294,293.0,30.0,8790
