n,pts_time,fps,frame_idx
1,0.0,26.438,0
2,0.9834329374385353,26.438,26
3,1.9668658748770707,26.438,52
4,2.988123156063242,26.438,79
5,3.9715560935017775,26.438,105
6,4.992813374687949,26.438,132
7,5.976246312126484,26.438,158
8,6.997503593312656,26.438,185
9,7.980936530751191,26.438,211
10,8.964369468189727,26.438,237
11,9.985626749375898,26.438,264
12,10.969059686814433,26.438,290
13,11.990316968000604,26.438,317
14,12.97374990543914,26.438,343
15,13.995007186625312,26.438,370
16,14.978440124063848,26.438,396
17,15.999697405250018,26.438,423
18,16.983130342688554,26.438,449
19,17.96656328012709,26.438,475
20,18.98782056131326,26.438,502
21,19.971253498751796,26.438,528
22,20.992510779937966,26.438,555
23,21.975943717376502,26.438,581
24,22.997200998562672,26.438,608
25,23.980633936001208,26.438,634
26,24.964066873439744,26.438,660
27,25.985324154625918,26.438,687
28,26.96875709206445,26.438,713
29,27.990014373250624,26.438,740
30,28.973447310689156,26.438,766
31,29.99470459187533,26.438,793
32,30.978137529313866,26.438,819
33,31.999394810500036,26.438,846
34,32.98282774793857,26.438,872
35,33.96626068537711,26.438,898
36,34.98751796656328,26.438,925
