n,pts_time,fps,frame_idx
1,0.0,25.0,0
2,1.0,25.0,25
3,2.0,25.0,50
4,3.0,25.0,75
5,4.0,25.0,100
6,5.0,25.0,125
7,6.0,25.0,150
8,7.0,25.0,175
9,8.0,25.0,200
10,9.0,25.0,225
11,10.0,25.0,250
12,11.0,25.0,275
13,12.0,25.0,300
14,13.0,25.0,325
15,14.0,25.0,350
16,15.0,25.0,375
17,16.0,25.0,400
18,17.0,25.0,425
19,18.0,25.0,450
20,19.0,25.0,475
21,20.0,25.0,500
22,21.0,25.0,525
23,22.0,25.0,550
24,23.0,25.0,575
25,24.0,25.0,600
26,25.0,25.0,625
27,26.0,25.0,650
28,27.0,25.0,675
29,28.0,25.0,700
30,29.0,25.0,725
31,30.0,25.0,750
32,31.0,25.0,775
33,32.0,25.0,800
34,33.0,25.0,825
35,34.0,25.0,850
36,35.0,25.0,875
37,36.0,25.0,900
38,37.0,25.0,925
39,38.0,25.0,950
40,39.0,25.0,975
41,40.0,25.0,1000
42,41.0,25.0,1025
43,42.0,25.0,1050
44,43.0,25.0,1075
45,44.0,25.0,1100
46,45.0,25.0,1125
47,46.0,25.0,1150
48,47.0,25.0,1175
49,48.0,25.0,1200
50,49.0,25.0,1225
51,50.0,25.0,1250
52,51.0,25.0,1275
53,52.0,25.0,1300
54,53.0,25.0,1325
55,54.0,25.0,1350
56,55.0,25.0,1375
57,56.0,25.0,1400
58,57.0,25.0,1425
59,58.0,25.0,1450
60,59.0,25.0,1475
61,60.0,25.0,1500
62,61.0,25.0,1525
63,62.0,25.0,1550
64,63.0,25.0,1575
65,64.0,25.0,1600
66,65.0,25.0,1625
67,66.0,25.0,1650
68,67.0,25.0,1675
69,68.0,25.0,1700
70,69.0,25.0,1725
71,70.0,25.0,1750
72,71.0,25.0,1775
73,72.0,25.0,1800
74,73.0,25.0,1825
75,74.0,25.0,1850
76,75.0,25.0,1875
77,76.0,25.0,1900
78,77.0,25.0,1925
79,78.0,25.0,1950
80,79.0,25.0,1975
81,80.0,25.0,2000
82,81.0,25.0,2025
83,82.0,25.0,2050
84,83.0,25.0,2075
85,84.0,25.0,2100
86,85.0,25.0,2125
87,86.0,25.0,2150
88,87.0,25.0,2175
89,88.0,25.0,2200
90,89.0,25.0,2225
91,90.0,25.0,2250
92,91.0,25.0,2275
93,92.0,25.0,2300
94,93.0,25.0,2325
95,94.0,25.0,2350
96,95.0,25.0,2375
97,96.0,25.0,2400
98,97.0,25.0,2425
99,98.0,25.0,2450
100,99.0,25.0,2475
101,100.0,25.0,2500
102,101.0,25.0,2525
103,102.0,25.0,2550
104,103.0,25.0,2575
105,104.0,25.0,2600
106,105.0,25.0,2625
107,106.0,25.0,2650
108,107.0,25.0,2675
109,108.0,25.0,2700
110,109.0,25.0,2725
111,110.0,25.0,2750
112,111.0,25.0,2775
113,112.0,25.0,2800
114,113.0,25.0,2825
115,114.0,25.0,2850
116,115.0,25.0,2875
117,116.0,25.0,2900
118,117.0,25.0,2925
119,118.0,25.0,2950
120,119.0,25.0,2975
121,120.0,25.0,3000
122,121.0,25.0,3025
123,122.0,25.0,3050
124,123.0,25.0,3075
125,124.0,25.0,3100
126,125.0,25.0,3125
127,126.0,25.0,3150
128,127.0,25.0,3175
129,128.0,25.0,3200
130,129.0,25.0,3225
131,130.0,25.0,3250
132,131.0,25.0,3275
133,132.0,25.0,3300
134,133.0,25.0,3325
135,134.0,25.0,3350
136,135.0,25.0,3375
137,136.0,25.0,3400
138,137.0,25.0,3425
139,138.0,25.0,3450
140,139.0,25.0,3475
141,140.0,25.0,3500
142,141.0,25.0,3525
143,142.0,25.0,3550
144,143.0,25.0,3575
145,144.0,25.0,3600
146,145.0,25.0,3625
147,146.0,25.0,3650
148,147.0,25.0,3675
149,148.0,25.0,3700
150,149.0,25.0,3725
151,150.0,25.0,3750
152,151.0,25.0,3775
153,152.0,25.0,3800
154,153.0,25.0,3825
155,154.0,25.0,3850
156,155.0,25.0,3875
157,156.0,25.0,3900
158,157.0,25.0,3925
159,158.0,25.0,3950
160,159.0,25.0,3975
161,160.0,25.0,4000
162,161.0,25.0,4025
163,162.0,25.0,4050
164,163.0,25.0,4075
165,164.0,25.0,4100
166,165.0,25.0,4125
167,166.0,25.0,4150
168,167.0,25.0,4175
169,168.0,25.0,4200
170,169.0,25.0,4225
171,170.0,25.0,4250
172,171.0,25.0,4275
173,172.0,25.0,4300
174,173.0,25.0,4325
175,174.0,25.0,4350
176,175.0,25.0,4375
177,176.0,25.0,4400
178,177.0,25.0,4425
179,178.0,25.0,4450
180,179.0,25.0,4475
181,180.0,25.0,4500
182,181.0,25.0,4525
183,182.0,25.0,4550
184,183.0,25.0,4575
185,184.0,25.0,4600
186,185.0,25.0,4625
187,186.0,25.0,4650
188,187.0,25.0,4675
189,188.0,25.0,4700
190,189.0,25.0,4725
191,190.0,25.0,4750
192,191.0,25.0,4775
193,192.0,25.0,4800
194,193.0,25.0,4825
195,194.0,25.0,4850
196,195.0,25.0,4875
197,196.0,25.0,4900
198,197.0,25.0,4925
199,198.0,25.0,4950
200,199.0,25.0,4975
201,200.0,25.0,5000
202,201.0,25.0,5025
203,202.0,25.0,5050
204,203.0,25.0,5075
205,204.0,25.0,5100
206,205.0,25.0,5125
207,206.0,25.0,5150
208,207.0,25.0,5175
209,208.0,25.0,5200
210,209.0,25.0,5225
211,210.0,25.0,5250
212,211.0,25.0,5275
213,212.0,25.0,5300
214,213.0,25.0,5325
215,214.0,25.0,5350
216,215.0,25.0,5375
217,216.0,25.0,5400
218,217.0,25.0,5425
219,218.0,25.0,5450
220,219.0,25.0,5475
221,220.0,25.0,5500
222,221.0,25.0,5525
223,222.0,25.0,5550
224,223.0,25.0,5575
225,224.0,25.0,5600
226,225.0,25.0,5625
227,226.0,25.0,5650
228,227.0,25.0,5675
229,228.0,25.0,5700
230,229.0,25.0,5725
231,230.0,25.0,5750
232,231.0,25.0,5775
233,232.0,25.0,5800
234,233.0,25.0,5825
235,234.0,25.0,5850
236,235.0,25.0,5875
237,236.0,25.0,5900
238,237.0,25.0,5925
239,238.0,25.0,5950
240,239.0,25.0,5975
241,240.0,25.0,6000
242,241.0,25.0,6025
243,242.0,25.0,6050
244,243.0,25.0,6075
245,244.0,25.0,6100
246,245.0,25.0,6125
247,246.0,25.0,6150
248,247.0,25.0,6175
249,248.0,25.0,6200
250,249.0,25.0,6225
251,250.0,25.0,6250
252,251.0,25.0,6275
253,252.0,25.0,6300
254,253.0,25.0,6325
255,254.0,25.0,6350
256,255.0,25.0,6375
257,256.0,25.0,6400
258,257.0,25.0,6425
259,258.0,25.0,6450
260,259.0,25.0,6475
261,260.0,25.0,6500
262,261.0,25.0,6525
263,262.0,25.0,6550
264,263.0,25.0,6575
265,264.0,25.0,6600
266,265.0,25.0,6625
267,266.0,25.0,6650
268,267.0,25.0,6675
269,268.0,25.0,6700
270,269.0,25.0,6725
271,270.0,25.0,6750
272,271.0,25.0,6775
273,272.0,25.0,6800
274,273.0,25.0,6825
275,274.0,25.0,6850
276,275.0,25.0,6875
277,276.0,25.0,6900
278,277.0,25.0,6925
279,278.0,25.0,6950
280,279.0,25.0,6975
281,280.0,25.0,7000
282,281.0,25.0,7025
283,282.0,25.0,7050
284,283.0,25.0,7075
285,284.0,25.0,7100
286,285.0,25.0,7125
287,286.0,25.0,7150
288,287.0,25.0,7175
289,288.0,25.0,7200
290,289.0,25.0,7225
291,290.0,25.0,7250
292,291.0,25.0,7275
293,292.0,25.0,7300
294,293.0,25.0,7325
295,294.0,25.0,7350
296,295.0,25.0,7375
297,296.0,25.0,7400
298,297.0,25.0,7425
299,298.0,25.0,7450
300,299.0,25.0,7475
301,300.0,25.0,7500
302,301.0,25.0,7525
303,302.0,25.0,7550
304,303.0,25.0,7575
305,304.0,25.0,7600
306,305.0,25.0,7625
307,306.0,25.0,7650
308,307.0,25.0,7675
309,308.0,25.0,7700
310,309.0,25.0,7725
311,310.0,25.0,7750
312,311.0,25.0,7775
313,312.0,25.0,7800
314,313.0,25.0,7825
315,314.0,25.0,7850
316,315.0,25.0,7875
317,316.0,25.0,7900
318,317.0,25.0,7925
319,318.0,25.0,7950
320,319.0,25.0,7975
321,320.0,25.0,8000
322,321.0,25.0,8025
323,322.0,25.0,8050
324,323.0,25.0,8075
325,324.0,25.0,8100
326,325.0,25.0,8125
327,326.0,25.0,8150
328,327.0,25.0,8175
329,328.0,25.0,8200
330,329.0,25.0,8225
331,330.0,25.0,8250
332,331.0,25.0,8275
333,332.0,25.0,8300
334,333.0,25.0,8325
335,334.0,25.0,8350
336,335.0,25.0,8375
337,336.0,25.0,8400
338,337.0,25.0,8425
339,338.0,25.0,8450
340,339.0,25.0,8475
341,340.0,25.0,8500
342,341.0,25.0,8525
343,342.0,25.0,8550
344,343.0,25.0,8575
345,344.0,25.0,8600
346,345.0,25.0,8625
347,346.0,25.0,8650
348,347.0,25.0,8675
349,348.0,25.0,8700
350,349.0,25.0,8725
351,350.0,25.0,8750
352,351.0,25.0,8775
353,352.0,25.0,8800
354,353.0,25.0,8825
355,354.0,25.0,8850
356,355.0,25.0,8875
357,356.0,25.0,8900
358,357.0,25.0,8925
359,358.0,25.0,8950
360,359.0,25.0,8975
361,360.0,25.0,9000
362,361.0,25.0,9025
363,362.0,25.0,9050
364,363.0,25.0,9075
365,364.0,25.0,9100
366,365.0,25.0,9125
367,366.0,25.0,9150
368,367.0,25.0,9175
369,368.0,25.0,9200
370,369.0,25.0,9225
371,370.0,25.0,9250
372,371.0,25.0,9275
373,372.0,25.0,9300
374,373.0,25.0,9325
375,374.0,25.0,9350
376,375.0,25.0,9375
377,376.0,25.0,9400
378,377.0,25.0,9425
379,378.0,25.0,9450
380,379.0,25.0,9475
381,380.0,25.0,9500
382,381.0,25.0,9525
383,382.0,25.0,9550
384,383.0,25.0,9575
385,384.0,25.0,9600
386,385.0,25.0,9625
387,386.0,25.0,9650
388,387.0,25.0,9675
389,388.0,25.0,9700
390,389.0,25.0,9725
391,390.0,25.0,9750
392,391.0,25.0,9775
393,392.0,25.0,9800
394,393.0,25.0,9825
395,394.0,25.0,9850
396,395.0,25.0,9875
397,396.0,25.0,9900
398,397.0,25.0,9925
399,398.0,25.0,9950
400,399.0,25.0,9975
401,400.0,25.0,10000
402,401.0,25.0,10025
403,402.0,25.0,10050
404,403.0,25.0,10075
405,404.0,25.0,10100
406,405.0,25.0,10125
407,406.0,25.0,10150
408,407.0,25.0,10175
409,408.0,25.0,10200
410,409.0,25.0,10225
411,410.0,25.0,10250
412,411.0,25.0,10275
413,412.0,25.0,10300
414,413.0,25.0,10325
415,414.0,25.0,10350
416,415.0,25.0,10375
417,416.0,25.0,10400
418,417.0,25.0,10425
419,418.0,25.0,10450
420,419.0,25.0,10475
421,420.0,25.0,10500
422,421.0,25.0,10525
423,422.0,25.0,10550
424,423.0,25.0,10575
425,424.0,25.0,10600
426,425.0,25.0,10625
427,426.0,25.0,10650
428,427.0,25.0,10675
429,428.0,25.0,10700
430,429.0,25.0,10725
431,430.0,25.0,10750
432,431.0,25.0,10775
433,432.0,25.0,10800
434,433.0,25.0,10825
435,434.0,25.0,10850
436,435.0,25.0,10875
437,436.0,25.0,10900
438,437.0,25.0,10925
439,438.0,25.0,10950
440,439.0,25.0,10975
441,440.0,25.0,11000
442,441.0,25.0,11025
443,442.0,25.0,11050
444,443.0,25.0,11075
445,444.0,25.0,11100
446,445.0,25.0,11125
447,446.0,25.0,11150
448,447.0,25.0,11175
449,448.0,25.0,11200
450,449.0,25.0,11225
451,450.0,25.0,11250
452,451.0,25.0,11275
453,452.0,25.0,11300
454,453.0,25.0,11325
455,454.0,25.0,11350
456,455.0,25.0,11375
457,456.0,25.0,11400
458,457.0,25.0,11425
459,458.0,25.0,11450
460,459.0,25.0,11475
461,460.0,25.0,11500
462,461.0,25.0,11525
463,462.0,25.0,11550
464,463.0,25.0,11575
465,464.0,25.0,11600
466,465.0,25.0,11625
467,466.0,25.0,11650
468,467.0,25.0,11675
469,468.0,25.0,11700
470,469.0,25.0,11725
471,470.0,25.0,11750
472,471.0,25.0,11775
473,472.0,25.0,11800
474,473.0,25.0,11825
475,474.0,25.0,11850
476,475.0,25.0,11875
477,476.0,25.0,11900
478,477.0,25.0,11925
479,478.0,25.0,11950
480,479.0,25.0,11975
481,480.0,25.0,12000
482,481.0,25.0,12025
483,482.0,25.0,12050
484,483.0,25.0,12075
485,484.0,25.0,12100
486,485.0,25.0,12125
487,486.0,25.0,12150
488,487.0,25.0,12175
489,488.0,25.0,12200
490,489.0,25.0,12225
491,490.0,25.0,12250
492,491.0,25.0,12275
493,492.0,25.0,12300
494,493.0,25.0,12325
495,494.0,25.0,12350
496,495.0,25.0,12375
497,496.0,25.0,12400
498,497.0,25.0,12425
499,498.0,25.0,12450
500,499.0,25.0,12475
501,500.0,25.0,12500
502,501.0,25.0,12525
503,502.0,25.0,12550
504,503.0,25.0,12575
505,504.0,25.0,12600
506,505.0,25.0,12625
507,506.0,25.0,12650
508,507.0,25.0,12675
509,508.0,25.0,12700
510,509.0,25.0,12725
511,510.0,25.0,12750
512,511.0,25.0,12775
513,512.0,25.0,12800
514,513.0,25.0,12825
515,514.0,25.0,12850
516,515.0,25.0,12875
517,516.0,25.0,12900
518,517.0,25.0,12925
519,518.0,25.0,12950
520,519.0,25.0,12975
521,520.0,25.0,13000
522,521.0,25.0,13025
523,522.0,25.0,13050
524,523.0,25.0,13075
525,524.0,25.0,13100
526,525.0,25.0,13125
527,526.0,25.0,13150
528,527.0,25.0,13175
529,528.0,25.0,13200
530,529.0,25.0,13225
531,530.0,25.0,13250
532,531.0,25.0,13275
533,532.0,25.0,13300
534,533.0,25.0,13325
535,534.0,25.0,13350
536,535.0,25.0,13375
537,536.0,25.0,13400
538,537.0,25.0,13425
539,538.0,25.0,13450
540,539.0,25.0,13475
541,540.0,25.0,13500
542,541.0,25.0,13525
543,542.0,25.0,13550
544,543.0,25.0,13575
545,544.0,25.0,13600
546,545.0,25.0,13625
547,546.0,25.0,13650
548,547.0,25.0,13675
549,548.0,25.0,13700
550,549.0,25.0,13725
551,550.0,25.0,13750
552,551.0,25.0,13775
553,552.0,25.0,13800
554,553.0,25.0,13825
555,554.0,25.0,13850
556,555.0,25.0,13875
557,556.0,25.0,13900
558,557.0,25.0,13925
559,558.0,25.0,13950
560,559.0,25.0,13975
561,560.0,25.0,14000
562,561.0,25.0,14025
563,562.0,25.0,14050
564,563.0,25.0,14075
565,564.0,25.0,14100
566,565.0,25.0,14125
567,566.0,25.0,14150
568,567.0,25.0,14175
569,568.0,25.0,14200
570,569.0,25.0,14225
571,570.0,25.0,14250
572,571.0,25.0,14275
573,572.0,25.0,14300
